URL,used
https://movie.douban.com/subject/4249355/,0
https://movie.douban.com/subject/24879839/,0
https://movie.douban.com/subject/4924142/,0
https://movie.douban.com/subject/1308974/,0
https://movie.douban.com/subject/1499148/,0
https://movie.douban.com/subject/1303815/,0
https://movie.douban.com/subject/1308751/,0
https://movie.douban.com/subject/3143676/,0
https://movie.douban.com/subject/1303246/,0
https://movie.douban.com/subject/1307793/,0
https://movie.douban.com/subject/3289086/,0
https://movie.douban.com/subject/19973815/,0
https://movie.douban.com/subject/24879820/,0
https://movie.douban.com/subject/4160540/,0
https://movie.douban.com/subject/26309788/,0
https://movie.douban.com/subject/1308755/,0
https://movie.douban.com/subject/2049435/,0
https://movie.douban.com/subject/1292270/,0
https://movie.douban.com/subject/3546019/,0
https://movie.douban.com/subject/1296141/,0
https://movie.douban.com/subject/2037796/,0
https://movie.douban.com/subject/1301171/,0
https://movie.douban.com/subject/1308722/,0
https://movie.douban.com/subject/1300960/,0
https://movie.douban.com/subject/3179706/,0
https://movie.douban.com/subject/10831445/,0
https://movie.douban.com/subject/1418189/,0
https://movie.douban.com/subject/1303203/,0
https://movie.douban.com/subject/25977027/,0
https://movie.douban.com/subject/3230462/,0
https://movie.douban.com/subject/1947089/,0
https://movie.douban.com/subject/1295229/,0
https://movie.douban.com/subject/30122633/,0
https://movie.douban.com/subject/4798888/,0
https://movie.douban.com/subject/1308776/,0
https://movie.douban.com/subject/3178770/,0
https://movie.douban.com/subject/2294568/,0
https://movie.douban.com/subject/26284621/,0
https://movie.douban.com/subject/2359431/,0
https://movie.douban.com/subject/26320029/,0
https://movie.douban.com/subject/6875263/,0
https://movie.douban.com/subject/3269068/,0
https://movie.douban.com/subject/24751754/,0
https://movie.douban.com/subject/10763164/,0
https://movie.douban.com/subject/1300374/,0
https://movie.douban.com/subject/1306861/,0
https://movie.douban.com/subject/1291992/,0
https://movie.douban.com/subject/1291868/,0
https://movie.douban.com/subject/25808075/,0
https://movie.douban.com/subject/2037012/,0
https://movie.douban.com/subject/1293323/,0
https://movie.douban.com/subject/3670447/,0
https://movie.douban.com/subject/1291554/,0
https://movie.douban.com/subject/1301578/,0
https://movie.douban.com/subject/20435622/,0
https://movie.douban.com/subject/5502697/,0
https://movie.douban.com/subject/1299680/,0
https://movie.douban.com/subject/4301224/,0
https://movie.douban.com/subject/3011102/,0
https://movie.douban.com/subject/2223596/,0
https://movie.douban.com/subject/20388223/,0
https://movie.douban.com/subject/1308848/,0
https://movie.douban.com/subject/1759386/,0
